Student_IDs,Semester,Degree_Type,Class_Standing,Major,Expected_Graduation,Course_Name,Course_Number,Course_Type,Course_Code_by_Thousands,Semester_Week,Check_In_Date,Check_In_Time,Check_Out_Time,Duration_In_Min,Gender,Term_Credit_Hours,Term_GPA,Total_Credit_Hours_Earned,Cumulative_GPA,Change_in_GPA
BGSU01817,Fall 2016,Graduate,Graduate,"PROF-MBA:MBA - Professional Program,PROFOL-MBA:MBA - Professional OL Program",Fall Semester 2020,Computer Organization,CS-2170,CS,2000,6,9/28/16,19:02:00,19:59:00,56,FEMALE,6,0,12,3,-3
BGSU01817,Fall 2016,Graduate,Graduate,"PROF-MBA:MBA - Professional Program,PROFOL-MBA:MBA - Professional OL Program",Fall Semester 2020,Data Structures,CS-3350,CS,3000,15,11/30/16,19:00:00,19:42:00,41,FEMALE,6,0,12,3,-3
BGSU01817,Fall 2016,Graduate,Graduate,"PROF-MBA:MBA - Professional Program,PROFOL-MBA:MBA - Professional OL Program",Fall Semester 2020,Data Structures,CS-3350,CS,3000,10,10/25/16,15:31:00,15:51:00,20,FEMALE,6,0,12,3,-3
BGSU01817,Fall 2016,Graduate,Graduate,"PROF-MBA:MBA - Professional Program,PROFOL-MBA:MBA - Professional OL Program",Fall Semester 2020,Data Structures,CS-3350,CS,3000,2,8/30/16,15:38:00,15:49:00,10,FEMALE,6,0,12,3,-3
BGSU01818,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Life in the Sea,BIOL-1080,BIOL,1000,7,10/3/16,14:30:00,15:39:00,68,FEMALE,16,3.769,130,3.703,0.066
BGSU01820,Fall 2016,Undergraduate,Sophomore,No Response,Spring Semester 2017,Precalculus Mathematics,MATH-1280,MATH,1000,11,10/31/16,19:06:00,21:11:00,124,FEMALE,12,3.5,56,3.6,-0.1
BGSU01821,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Organic Chemistry,CHEM-3410,CHEM,3000,11,11/1/16,19:01:00,20:58:00,117,FEMALE,16,3.687,136,3.505,0.182
BGSU01821,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Organic Chemistry,CHEM-3410,CHEM,3000,4,9/12/16,19:08:00,20:44:00,96,FEMALE,16,3.687,136,3.505,0.182
BGSU01822,Fall 2016,Undergraduate,Senior,MCED-BSED:Middle Childhood Education,Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,8,10/12/16,13:07:00,13:55:00,48,FEMALE,19,3.4,145,3.589,-0.189
BGSU01822,Fall 2016,Undergraduate,Senior,MCED-BSED:Middle Childhood Education,Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,10,10/26/16,13:09:00,13:50:00,41,FEMALE,19,3.4,145,3.589,-0.189
BGSU01822,Fall 2016,Undergraduate,Senior,MCED-BSED:Middle Childhood Education,Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,11,10/31/16,13:18:00,13:55:00,37,FEMALE,19,3.4,145,3.589,-0.189
BGSU01822,Fall 2016,Undergraduate,Senior,MCED-BSED:Middle Childhood Education,Spring Semester 2020,Precalculus Mathematics,MATH-1280,MATH,1000,5,9/21/16,13:07:00,13:40:00,32,FEMALE,19,3.4,145,3.589,-0.189
BGSU01824,Fall 2016,Graduate,Graduate,"BSAMPD:Apparel Merch & Prod Devp,MKT-MIN:Marketing",Spring Semester 2021,Introduction to Economics,ECON-2000,ECON,2000,5,9/20/16,18:32:00,19:40:00,68,FEMALE,12,2.5,129,3,-0.5
BGSU01827,Fall 2016,Undergraduate,Senior,PRE-BSECET:Pre-BS in Elect & Comp Eng Tec,Fall Semester 2019,College Algebra,MATH-1220,MATH,1000,6,9/28/16,18:51:00,22:02:00,191,FEMALE,14,2.272,99,2.163,0.109
BGSU01830,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,6,9/26/16,16:05:00,16:54:00,49,FEMALE,14,3,117,3.281,-0.281
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,16,12/11/16,15:17:00,21:51:00,394,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,10,10/25/16,13:39:00,18:10:00,270,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,4,9/16/16,12:35:00,16:51:00,256,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,6,9/30/16,11:27:00,14:43:00,195,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,17,12/12/16,14:08:00,16:59:00,170,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,13,11/14/16,14:35:00,16:37:00,122,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,13,11/14/16,11:17:00,13:05:00,108,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,16,12/5/16,11:35:00,13:15:00,100,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,9,10/18/16,15:50:00,17:30:00,99,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,16,12/9/16,13:06:00,14:32:00,86,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,16,12/7/16,16:15:00,17:41:00,85,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,9,10/17/16,15:18:00,16:31:00,73,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,16,12/8/16,11:25:00,12:12:00,46,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,16,12/8/16,15:06:00,15:45:00,39,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,16,12/5/16,20:41:00,21:18:00,37,FEMALE,12,1.666,138,2.833,-1.167
BGSU01831,Fall 2016,Undergraduate,Senior,"IPC-BA:Communication,MKT-MIN:Marketing",Spring Semester 2020,Introduction to Statistics,MATH-1150,MATH,1000,9,10/19/16,12:41:00,13:12:00,30,FEMALE,12,1.666,138,2.833,-1.167
BGSU01836,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Human Anatomy and Physiology II,BIOL-3320,BIOL,3000,4,9/16/16,12:27:00,13:33:00,66,FEMALE,17,4,122,3.534,0.466
BGSU01837,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,General Chemistry II Laboratory,CHEM-1280,CHEM,1000,5,9/20/16,13:10:00,13:55:00,44,FEMALE,19,4,152,3.935,0.065
BGSU01837,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,General Chemistry II Laboratory,CHEM-1280,CHEM,1000,5,9/19/16,18:31:00,18:54:00,23,FEMALE,19,4,152,3.935,0.065
BGSU01839,Fall 2016,Undergraduate,Junior,CONM-BSCM:Construction Mgmt & Technology,Summer Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,4,9/15/16,20:24:00,21:01:00,36,MALE,17,3.176,92,2.635,0.541
BGSU01841,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Elementary French I,FREN-1010,FREN,1000,2,8/31/16,16:05:00,17:02:00,56,FEMALE,16,3.562,127,3.17,0.392
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,12,11/8/16,13:23:00,18:26:00,303,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,15,12/1/16,12:00:00,15:57:00,236,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,2,8/31/16,17:32:00,20:42:00,190,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,5,9/19/16,17:35:00,20:30:00,175,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,6,9/29/16,14:21:00,17:15:00,173,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,13,11/17/16,15:20:00,18:03:00,162,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,6,9/27/16,14:28:00,17:05:00,156,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,9/8/16,13:31:00,16:07:00,155,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,17,12/12/16,15:55:00,18:14:00,139,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,6,9/28/16,18:28:00,20:29:00,121,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,13,11/20/16,17:53:00,19:53:00,120,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,16,12/6/16,14:18:00,16:13:00,115,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,9/6/16,14:03:00,15:57:00,114,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,16,12/8/16,12:50:00,14:44:00,114,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,8,10/12/16,16:21:00,18:12:00,111,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,10,10/26/16,16:39:00,18:20:00,100,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,2,8/30/16,16:15:00,17:52:00,97,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,9,10/20/16,10:58:00,12:08:00,70,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,7,10/6/16,18:40:00,19:50:00,69,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,4,9/15/16,15:35:00,16:42:00,66,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,10,10/30/16,18:09:00,19:06:00,56,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,3,9/11/16,21:03:00,21:54:00,50,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Principles of Macroeconomics,ECON-2030,ECON,2000,9,10/17/16,11:25:00,12:10:00,44,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,11,11/3/16,13:26:00,14:06:00,39,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,5,9/21/16,16:28:00,17:06:00,37,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,13,11/16/16,14:22:00,14:58:00,36,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,16,12/7/16,17:22:00,17:57:00,34,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,13,11/20/16,21:16:00,21:46:00,30,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,6,10/2/16,20:13:00,20:38:00,25,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,5,9/22/16,11:10:00,11:35:00,24,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,9,10/19/16,17:14:00,17:31:00,16,MALE,16,3.307,125,3.213,0.094
BGSU01845,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Basic Calculus,MATH-1260,MATH,1000,16,12/5/16,13:27:00,13:36:00,9,MALE,16,3.307,125,3.213,0.094
BGSU01861,Fall 2016,Undergraduate,Senior,MKT-BSBA:Marketing,Summer Semester 2019,Accounting and Business Concepts I,ACCT-2210,ACCT,2000,4,9/14/16,18:17:00,19:57:00,99,FEMALE,15,2.583,133,2.972,-0.389
BGSU01861,Fall 2016,Undergraduate,Senior,MKT-BSBA:Marketing,Summer Semester 2019,College Algebra,MATH-1220,MATH,1000,7,10/4/16,20:13:00,20:50:00,37,FEMALE,15,2.583,133,2.972,-0.389
BGSU01863,Fall 2016,Undergraduate,Senior,"BLS-BLS:Liberal Studies,BLSOL:BLS On Line Degree Prog",Spring Semester 2020,Modern America,HIST-2060,HIST,2000,4,9/15/16,16:16:00,16:28:00,11,FEMALE,13,2.769,124,3.166,-0.397
BGSU01864,Fall 2016,Undergraduate,Senior,PRE-BLS:Pre-Liberal Studies,Spring Semester 2020,General Chemistry,CHEM-1250,CHEM,1000,10,10/25/16,17:34:00,19:30:00,115,FEMALE,18,3.083,119,2.284,0.799
BGSU01864,Fall 2016,Undergraduate,Senior,PRE-BLS:Pre-Liberal Studies,Spring Semester 2020,General Chemistry,CHEM-1250,CHEM,1000,9,10/19/16,16:31:00,17:52:00,80,FEMALE,18,3.083,119,2.284,0.799
BGSU01864,Fall 2016,Undergraduate,Senior,PRE-BLS:Pre-Liberal Studies,Spring Semester 2020,General Chemistry,CHEM-1250,CHEM,1000,11,11/2/16,16:53:00,17:55:00,62,FEMALE,18,3.083,119,2.284,0.799
BGSU01864,Fall 2016,Undergraduate,Senior,PRE-BLS:Pre-Liberal Studies,Spring Semester 2020,General Chemistry,CHEM-1250,CHEM,1000,12,11/9/16,17:12:00,17:57:00,44,FEMALE,18,3.083,119,2.284,0.799
BGSU01864,Fall 2016,Undergraduate,Senior,PRE-BLS:Pre-Liberal Studies,Spring Semester 2020,General Chemistry,CHEM-1250,CHEM,1000,8,10/12/16,11:26:00,12:07:00,41,FEMALE,18,3.083,119,2.284,0.799
BGSU01865,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,College Physics I,PHYS-2010,PHYS,2000,13,11/14/16,18:21:00,19:26:00,65,FEMALE,20,3.944,199,3.925,0.019
BGSU01866,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,5,9/21/16,15:54:00,19:21:00,206,FEMALE,16,2.5,137,2.873,-0.373
BGSU01866,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,6,9/27/16,17:04:00,20:10:00,186,FEMALE,16,2.5,137,2.873,-0.373
BGSU01866,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,5,9/19/16,19:44:00,21:54:00,129,FEMALE,16,2.5,137,2.873,-0.373
BGSU01866,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,9,10/18/16,18:53:00,20:19:00,86,FEMALE,16,2.5,137,2.873,-0.373
BGSU01866,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,6,9/28/16,20:36:00,22:00:00,84,FEMALE,16,2.5,137,2.873,-0.373
BGSU01866,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,4,9/15/16,20:33:00,21:56:00,83,FEMALE,16,2.5,137,2.873,-0.373
BGSU01866,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Basic Calculus,MATH-1260,MATH,1000,5,9/22/16,21:30:00,21:58:00,27,FEMALE,16,2.5,137,2.873,-0.373
BGSU01868,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Accounting and Business Concepts I,ACCT-2210,ACCT,2000,7,10/6/16,16:30:00,16:43:00,12,MALE,14,2.642,124,3.301,-0.659
BGSU01871,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,16,12/5/16,11:40:00,11:58:00,18,MALE,16,3.625,124,3.411,0.214
BGSU01872,Fall 2016,Undergraduate,Junior,No Response,Summer Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,15,11/30/16,16:35:00,17:28:00,53,MALE,15,2,122,2.932,-0.932
BGSU01872,Fall 2016,Undergraduate,Junior,No Response,Summer Semester 2018,Business Analytics III: Descriptive Analytics,STAT-2110,STAT,2000,13,11/16/16,15:59:00,16:47:00,47,MALE,15,2,122,2.932,-0.932
BGSU01874,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Elementary Spanish I,SPAN-1010,SPAN,1000,16,12/8/16,14:31:00,14:59:00,27,FEMALE,18,3,65,3.403,-0.403
BGSU01876,Fall 2016,Undergraduate,Senior,CONM-BSCM:Construction Mgmt & Technology,Summer Semester 2019,Principles of Microeconomics,ECON-2020,ECON,2000,16,12/11/16,12:16:00,14:14:00,117,MALE,12,3.75,152,3.357,0.393
BGSU01877,Fall 2016,Undergraduate,Senior,CONM-BSCM:Construction Mgmt & Technology,Spring Semester 2020,Basic Calculus,MATH-1260,MATH,1000,5,9/19/16,18:50:00,20:53:00,123,MALE,14,2.642,144,2.654,-0.012
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Career Preparation in Computing Fields,CS-2900,CS,2000,13,11/15/16,18:09:00,20:42:00,152,MALE,10,2.7,130,3.192,-0.492
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Data Structures,CS-3350,CS,3000,13,11/16/16,18:59:00,20:28:00,88,MALE,10,2.7,130,3.192,-0.492
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Career Preparation in Computing Fields,CS-2900,CS,2000,16,12/11/16,18:47:00,20:14:00,86,MALE,10,2.7,130,3.192,-0.492
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Data Structures,CS-3350,CS,3000,15,11/30/16,19:00:00,20:18:00,78,MALE,10,2.7,130,3.192,-0.492
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Data Structures,CS-3350,CS,3000,12,11/9/16,19:09:00,20:18:00,69,MALE,10,2.7,130,3.192,-0.492
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Data Structures,CS-3350,CS,3000,4,9/14/16,19:03:00,20:12:00,68,MALE,10,2.7,130,3.192,-0.492
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Data Structures,CS-3350,CS,3000,3,9/7/16,19:01:00,20:04:00,63,MALE,10,2.7,130,3.192,-0.492
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Data Structures,CS-3350,CS,3000,5,9/21/16,19:00:00,20:01:00,60,MALE,10,2.7,130,3.192,-0.492
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Data Structures,CS-3350,CS,3000,7,10/5/16,19:02:00,20:03:00,60,MALE,10,2.7,130,3.192,-0.492
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Data Structures,CS-3350,CS,3000,10,10/26/16,19:01:00,20:02:00,60,MALE,10,2.7,130,3.192,-0.492
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Career Preparation in Computing Fields,CS-2900,CS,2000,8,10/12/16,19:00:00,19:58:00,58,MALE,10,2.7,130,3.192,-0.492
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Data Structures,CS-3350,CS,3000,11,11/2/16,19:08:00,20:01:00,53,MALE,10,2.7,130,3.192,-0.492
BGSU01880,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Career Preparation in Computing Fields,CS-2900,CS,2000,16,12/7/16,19:02:00,19:31:00,29,MALE,10,2.7,130,3.192,-0.492
BGSU01881,Fall 2016,Undergraduate,Senior,HCARE-BAHS:Health Care Administration,Spring Semester 2020,Principles of Microeconomics,ECON-2020,ECON,2000,16,12/11/16,13:49:00,14:19:00,29,FEMALE,12,2.25,128,2.181,0.069
BGSU01882,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Organic Chemistry,CHEM-3410,CHEM,3000,3,9/7/16,19:33:00,21:59:00,146,FEMALE,12,3.25,146,3.561,-0.311
BGSU01882,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Organic Chemistry,CHEM-3410,CHEM,3000,6,10/2/16,19:04:00,21:08:00,123,FEMALE,12,3.25,146,3.561,-0.311
BGSU01882,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Organic Chemistry,CHEM-3410,CHEM,3000,3,9/11/16,18:49:00,20:51:00,121,FEMALE,12,3.25,146,3.561,-0.311
BGSU01882,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Organic Chemistry,CHEM-3410,CHEM,3000,3,9/6/16,19:52:00,20:46:00,54,FEMALE,12,3.25,146,3.561,-0.311
BGSU01884,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,No Response,No Response,No Response,0,7,10/4/16,14:00:00,15:00:00,60,FEMALE,16,3.437,150,3.115,0.322
BGSU01890,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Accounting and Business Concepts I,ACCT-2210,ACCT,2000,13,11/15/16,14:11:00,15:47:00,96,FEMALE,15,3.6,139,3.566,0.034
BGSU01890,Fall 2016,Undergraduate,Senior,No Response,Summer Semester 2018,Accounting and Business Concepts I,ACCT-2210,ACCT,2000,10,10/25/16,15:03:00,15:49:00,45,FEMALE,15,3.6,139,3.566,0.034
BGSU01897,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Accounting and Business Concepts I,ACCT-2210,ACCT,2000,3,9/8/16,16:31:00,17:50:00,78,FEMALE,16,3.437,141,3.608,-0.171
BGSU01897,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,6,9/27/16,10:52:00,11:28:00,36,FEMALE,16,3.437,141,3.608,-0.171
BGSU01897,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,6,9/29/16,12:59:00,13:25:00,26,FEMALE,16,3.437,141,3.608,-0.171
BGSU01897,Fall 2016,Undergraduate,Senior,No Response,Spring Semester 2018,Principles of Microeconomics,ECON-2020,ECON,2000,9,10/18/16,19:24:00,19:40:00,16,FEMALE,16,3.437,141,3.608,-0.171
BGSU01898,Fall 2016,Undergraduate,Junior,No Response,Spring Semester 2018,Predictive Analytics,STAT-2120,STAT,2000,14,11/21/16,16:28:00,17:18:00,49,FEMALE,16,2.812,126,3.044,-0.232
